ID,Path,Image Area,Pixel Size,Cntour Pixel Area,Area in square nm,Density
2|191,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,847.5,362113.4133458528,4.987787383149015e-08
2|192,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,848.0,362327.0495779153,4.987787383149015e-08
2|193,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,852.0,364036.13943441486,4.987787383149015e-08
2|194,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,853.0,364463.41189853975,4.987787383149015e-08
2|195,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,857.5,366386.1379871018,4.987787383149015e-08
2|196,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,859.0,367027.04668328917,4.987787383149015e-08
2|197,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,862.0,368308.86407566385,4.987787383149015e-08
2|198,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,863.0,368736.13653978874,4.987787383149015e-08
2|199,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,864.5,369377.0452359761,4.987787383149015e-08
2|200,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,865.5,369804.317700101,4.987787383149015e-08
2|201,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,868.5,371086.1350924757,4.987787383149015e-08
2|202,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,873.0,373008.86118103773,4.987787383149015e-08
2|203,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,873.0,373008.86118103773,4.987787383149015e-08
2|204,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,874.5,373649.7698772251,4.987787383149015e-08
2|205,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,875.5,374077.04234135,4.987787383149015e-08
2|206,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,877.0,374717.95103753736,4.987787383149015e-08
2|207,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,883.0,377281.5858222868,4.987787383149015e-08
2|208,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,883.0,377281.5858222868,4.987787383149015e-08
2|209,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,887.0,378990.67567878636,4.987787383149015e-08
2|210,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,887.5,379204.31191084883,4.987787383149015e-08
2|211,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,887.5,379204.31191084883,4.987787383149015e-08
2|212,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,893.0,381554.3104635358,4.987787383149015e-08
2|213,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,894.0,381981.58292766067,4.987787383149015e-08
2|214,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,903.5,386040.6713368472,4.987787383149015e-08
2|215,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,908.0,387963.3974254093,4.987787383149015e-08
2|216,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,912.0,389672.48728190886,4.987787383149015e-08
2|217,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,913.0,390099.75974603376,4.987787383149015e-08
2|218,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,917.0,391808.8496025334,4.987787383149015e-08
