ID,PATH,PIXEL-AREA,PIXEL-SIZE,Area in square nanometers
7-119,images/test-images/SiN-TiB-21_150C_0012.tif,1085.5,62.01172,67313.72206
7-120,images/test-images/SiN-TiB-21_150C_0012.tif,1086.0,62.01172,67344.72791999999
7-121,images/test-images/SiN-TiB-21_150C_0012.tif,1090.5,62.01172,67623.78065999999
7-122,images/test-images/SiN-TiB-21_150C_0012.tif,1093.0,62.01172,67778.80996
7-123,images/test-images/SiN-TiB-21_150C_0012.tif,1102.5,62.01172,68367.9213
7-124,images/test-images/SiN-TiB-21_150C_0012.tif,1105.0,62.01172,68522.9506
7-125,images/test-images/SiN-TiB-21_150C_0012.tif,1111.0,62.01172,68895.02092
7-126,images/test-images/SiN-TiB-21_150C_0012.tif,1114.0,62.01172,69081.05608
7-127,images/test-images/SiN-TiB-21_150C_0012.tif,1114.5,62.01172,69112.06194
7-128,images/test-images/SiN-TiB-21_150C_0012.tif,1118.5,62.01172,69360.10882
7-129,images/test-images/SiN-TiB-21_150C_0012.tif,1124.0,62.01172,69701.17328
7-130,images/test-images/SiN-TiB-21_150C_0012.tif,1127.5,62.01172,69918.21429999999
7-131,images/test-images/SiN-TiB-21_150C_0012.tif,1132.0,62.01172,70197.26703999999
7-132,images/test-images/SiN-TiB-21_150C_0012.tif,1138.0,62.01172,70569.33735999999
7-133,images/test-images/SiN-TiB-21_150C_0012.tif,1138.5,62.01172,70600.34322
7-134,images/test-images/SiN-TiB-21_150C_0012.tif,1158.0,62.01172,71809.57175999999
7-135,images/test-images/SiN-TiB-21_150C_0012.tif,1167.5,62.01172,72398.6831
7-136,images/test-images/SiN-TiB-21_150C_0012.tif,1171.0,62.01172,72615.72412
7-137,images/test-images/SiN-TiB-21_150C_0012.tif,1186.0,62.01172,73545.89992
7-138,images/test-images/SiN-TiB-21_150C_0012.tif,1186.0,62.01172,73545.89992
7-139,images/test-images/SiN-TiB-21_150C_0012.tif,1188.5,62.01172,73700.92921999999
7-140,images/test-images/SiN-TiB-21_150C_0012.tif,1189.5,62.01172,73762.94094
7-141,images/test-images/SiN-TiB-21_150C_0012.tif,1190.5,62.01172,73824.95266
7-142,images/test-images/SiN-TiB-21_150C_0012.tif,1192.5,62.01172,73948.9761
7-143,images/test-images/SiN-TiB-21_150C_0012.tif,1195.5,62.01172,74135.01126
7-144,images/test-images/SiN-TiB-21_150C_0012.tif,1201.5,62.01172,74507.08158
7-145,images/test-images/SiN-TiB-21_150C_0012.tif,1203.0,62.01172,74600.09916
7-146,images/test-images/SiN-TiB-21_150C_0012.tif,1207.0,62.01172,74848.14603999999
7-147,images/test-images/SiN-TiB-21_150C_0012.tif,1214.5,62.01172,75313.23393999999
7-148,images/test-images/SiN-TiB-21_150C_0012.tif,1222.0,62.01172,75778.32183999999
7-149,images/test-images/SiN-TiB-21_150C_0012.tif,1222.5,62.01172,75809.3277
7-150,images/test-images/SiN-TiB-21_150C_0012.tif,1225.5,62.01172,75995.36286
7-151,images/test-images/SiN-TiB-21_150C_0012.tif,1230.5,62.01172,76305.42146
7-152,images/test-images/SiN-TiB-21_150C_0012.tif,1233.0,62.01172,76460.45075999999
7-153,images/test-images/SiN-TiB-21_150C_0012.tif,1236.5,62.01172,76677.49178
7-154,images/test-images/SiN-TiB-21_150C_0012.tif,1241.5,62.01172,76987.55038
7-155,images/test-images/SiN-TiB-21_150C_0012.tif,1260.5,62.01172,78165.77305999999
7-156,images/test-images/SiN-TiB-21_150C_0012.tif,1263.5,62.01172,78351.80821999999
7-157,images/test-images/SiN-TiB-21_150C_0012.tif,1263.5,62.01172,78351.80821999999
7-158,images/test-images/SiN-TiB-21_150C_0012.tif,1266.0,62.01172,78506.83752
7-159,images/test-images/SiN-TiB-21_150C_0012.tif,1266.5,62.01172,78537.84337999999
7-160,images/test-images/SiN-TiB-21_150C_0012.tif,1274.5,62.01172,79033.93714
7-161,images/test-images/SiN-TiB-21_150C_0012.tif,1275.0,62.01172,79064.943
7-162,images/test-images/SiN-TiB-21_150C_0012.tif,1279.0,62.01172,79312.98988
7-163,images/test-images/SiN-TiB-21_150C_0012.tif,1282.5,62.01172,79530.0309
7-164,images/test-images/SiN-TiB-21_150C_0012.tif,1291.0,62.01172,80057.13051999999
7-165,images/test-images/SiN-TiB-21_150C_0012.tif,1292.5,62.01172,80150.14809999999
7-166,images/test-images/SiN-TiB-21_150C_0012.tif,1296.0,62.01172,80367.18912
7-167,images/test-images/SiN-TiB-21_150C_0012.tif,1303.0,62.01172,80801.27115999999
7-168,images/test-images/SiN-TiB-21_150C_0012.tif,1304.0,62.01172,80863.28288
7-169,images/test-images/SiN-TiB-21_150C_0012.tif,1305.0,62.01172,80925.2946
7-170,images/test-images/SiN-TiB-21_150C_0012.tif,1305.0,62.01172,80925.2946
7-171,images/test-images/SiN-TiB-21_150C_0012.tif,1307.5,62.01172,81080.3239
7-172,images/test-images/SiN-TiB-21_150C_0012.tif,1311.5,62.01172,81328.37078
7-173,images/test-images/SiN-TiB-21_150C_0012.tif,1330.5,62.01172,82506.59345999999
7-174,images/test-images/SiN-TiB-21_150C_0012.tif,1333.0,62.01172,82661.62276
7-175,images/test-images/SiN-TiB-21_150C_0012.tif,1340.0,62.01172,83095.70479999999
7-176,images/test-images/SiN-TiB-21_150C_0012.tif,1342.5,62.01172,83250.7341
7-177,images/test-images/SiN-TiB-21_150C_0012.tif,1347.5,62.01172,83560.79269999999
7-178,images/test-images/SiN-TiB-21_150C_0012.tif,1349.0,62.01172,83653.81027999999
7-179,images/test-images/SiN-TiB-21_150C_0012.tif,1349.5,62.01172,83684.81614
7-180,images/test-images/SiN-TiB-21_150C_0012.tif,1368.5,62.01172,84863.03882
7-181,images/test-images/SiN-TiB-21_150C_0012.tif,1373.0,62.01172,85142.09156
7-182,images/test-images/SiN-TiB-21_150C_0012.tif,1384.0,62.01172,85824.22047999999
7-183,images/test-images/SiN-TiB-21_150C_0012.tif,1385.0,62.01172,85886.2322
7-184,images/test-images/SiN-TiB-21_150C_0012.tif,1388.0,62.01172,86072.26736
7-185,images/test-images/SiN-TiB-21_150C_0012.tif,1393.0,62.01172,86382.32596
7-186,images/test-images/SiN-TiB-21_150C_0012.tif,1395.0,62.01172,86506.34939999999
7-187,images/test-images/SiN-TiB-21_150C_0012.tif,1398.0,62.01172,86692.38455999999
7-188,images/test-images/SiN-TiB-21_150C_0012.tif,1403.5,62.01172,87033.44902
7-189,images/test-images/SiN-TiB-21_150C_0012.tif,1409.0,62.01172,87374.51348
7-190,images/test-images/SiN-TiB-21_150C_0012.tif,1420.5,62.01172,88087.64826
7-191,images/test-images/SiN-TiB-21_150C_0012.tif,1420.5,62.01172,88087.64826
7-192,images/test-images/SiN-TiB-21_150C_0012.tif,1421.5,62.01172,88149.65998
7-193,images/test-images/SiN-TiB-21_150C_0012.tif,1422.5,62.01172,88211.67169999999
7-194,images/test-images/SiN-TiB-21_150C_0012.tif,1424.0,62.01172,88304.68927999999
7-195,images/test-images/SiN-TiB-21_150C_0012.tif,1424.5,62.01172,88335.69514
7-196,images/test-images/SiN-TiB-21_150C_0012.tif,1426.0,62.01172,88428.71272
7-197,images/test-images/SiN-TiB-21_150C_0012.tif,1448.5,62.01172,89823.97641999999
7-198,images/test-images/SiN-TiB-21_150C_0012.tif,1452.0,62.01172,90041.01744
7-199,images/test-images/SiN-TiB-21_150C_0012.tif,1469.5,62.01172,91126.22254
7-200,images/test-images/SiN-TiB-21_150C_0012.tif,1475.5,62.01172,91498.29286
7-201,images/test-images/SiN-TiB-21_150C_0012.tif,1487.5,62.01172,92242.4335
7-202,images/test-images/SiN-TiB-21_150C_0012.tif,1514.0,62.01172,93885.74407999999
7-203,images/test-images/SiN-TiB-21_150C_0012.tif,1519.0,62.01172,94195.80268
7-204,images/test-images/SiN-TiB-21_150C_0012.tif,1534.0,62.01172,95125.97847999999
7-205,images/test-images/SiN-TiB-21_150C_0012.tif,1563.5,62.01172,96955.32422
7-206,images/test-images/SiN-TiB-21_150C_0012.tif,1565.0,62.01172,97048.3418
7-207,images/test-images/SiN-TiB-21_150C_0012.tif,1566.0,62.01172,97110.35351999999
7-208,images/test-images/SiN-TiB-21_150C_0012.tif,1572.0,62.01172,97482.42383999999
7-209,images/test-images/SiN-TiB-21_150C_0012.tif,1572.5,62.01172,97513.4297
7-210,images/test-images/SiN-TiB-21_150C_0012.tif,1576.5,62.01172,97761.47658
7-211,images/test-images/SiN-TiB-21_150C_0012.tif,1577.0,62.01172,97792.48243999999
7-212,images/test-images/SiN-TiB-21_150C_0012.tif,1598.5,62.01172,99125.73442
7-213,images/test-images/SiN-TiB-21_150C_0012.tif,1622.0,62.01172,100583.00984
7-214,images/test-images/SiN-TiB-21_150C_0012.tif,1622.5,62.01172,100614.01569999999
7-215,images/test-images/SiN-TiB-21_150C_0012.tif,1648.5,62.01172,102226.32041999999
7-216,images/test-images/SiN-TiB-21_150C_0012.tif,1684.5,62.01172,104458.74234
7-217,images/test-images/SiN-TiB-21_150C_0012.tif,1727.0,62.01172,107094.24044
7-218,images/test-images/SiN-TiB-21_150C_0012.tif,1732.5,62.01172,107435.30489999999
7-219,images/test-images/SiN-TiB-21_150C_0012.tif,1736.5,62.01172,107683.35178
7-220,images/test-images/SiN-TiB-21_150C_0012.tif,1744.5,62.01172,108179.44554
7-221,images/test-images/SiN-TiB-21_150C_0012.tif,1815.0,62.01172,112551.27179999999
7-222,images/test-images/SiN-TiB-21_150C_0012.tif,1828.5,62.01172,113388.43002
7-223,images/test-images/SiN-TiB-21_150C_0012.tif,2916.5,62.01172,180857.18138
8-1,images/test-images/Si-TiB-21_150C_0003.tif,2114.0,62.01172,131092.77607999998
9-1,images/test-images/Si-TiB-21_150C_0002.tif,18843.0,20.67057,389495.55051000003
10-1,images/test-images/NbTiN-TiB-21_150C_0006 (1).tif,11901.0,62.01172,738001.47972
11-1,images/test-images/SiC-TiB-21_150C_0009.tif,686.0,62.01172,42540.039919999996
11-2,images/test-images/SiC-TiB-21_150C_0009.tif,718.5,62.01172,44555.42082
11-3,images/test-images/SiC-TiB-21_150C_0009.tif,792.0,62.01172,49113.28224
11-4,images/test-images/SiC-TiB-21_150C_0009.tif,855.0,62.01172,53020.020599999996
11-5,images/test-images/SiC-TiB-21_150C_0009.tif,910.5,62.01172,56461.67106
11-6,images/test-images/SiC-TiB-21_150C_0009.tif,910.5,62.01172,56461.67106
11-7,images/test-images/SiC-TiB-21_150C_0009.tif,937.0,62.01172,58104.98164
11-8,images/test-images/SiC-TiB-21_150C_0009.tif,952.0,62.01172,59035.157439999995
11-9,images/test-images/SiC-TiB-21_150C_0009.tif,976.0,62.01172,60523.43872
11-10,images/test-images/SiC-TiB-21_150C_0009.tif,980.0,62.01172,60771.4856
11-11,images/test-images/SiC-TiB-21_150C_0009.tif,1001.5,62.01172,62104.73757999999
11-12,images/test-images/SiC-TiB-21_150C_0009.tif,1110.5,62.01172,68864.01505999999
11-13,images/test-images/SiC-TiB-21_150C_0009.tif,1112.5,62.01172,68988.0385
11-14,images/test-images/SiC-TiB-21_150C_0009.tif,1127.0,62.01172,69887.20844
11-15,images/test-images/SiC-TiB-21_150C_0009.tif,1133.0,62.01172,70259.27876
11-16,images/test-images/SiC-TiB-21_150C_0009.tif,1152.5,62.01172,71468.5073
11-17,images/test-images/SiC-TiB-21_150C_0009.tif,1175.0,62.01172,72863.771
11-18,images/test-images/SiC-TiB-21_150C_0009.tif,1183.5,62.01172,73390.87062
11-19,images/test-images/SiC-TiB-21_150C_0009.tif,1197.5,62.01172,74259.03469999999
11-20,images/test-images/SiC-TiB-21_150C_0009.tif,1214.5,62.01172,75313.23393999999
11-21,images/test-images/SiC-TiB-21_150C_0009.tif,1224.5,62.01172,75933.35114
11-22,images/test-images/SiC-TiB-21_150C_0009.tif,1236.5,62.01172,76677.49178
11-23,images/test-images/SiC-TiB-21_150C_0009.tif,1256.5,62.01172,77917.72618
11-24,images/test-images/SiC-TiB-21_150C_0009.tif,1263.0,62.01172,78320.80236
11-25,images/test-images/SiC-TiB-21_150C_0009.tif,1325.0,62.01172,82165.529
11-26,images/test-images/SiC-TiB-21_150C_0009.tif,1364.0,62.01172,84583.98608
11-27,images/test-images/SiC-TiB-21_150C_0009.tif,1393.0,62.01172,86382.32596
11-28,images/test-images/SiC-TiB-21_150C_0009.tif,1394.0,62.01172,86444.33768
11-29,images/test-images/SiC-TiB-21_150C_0009.tif,1407.5,62.01172,87281.4959
11-30,images/test-images/SiC-TiB-21_150C_0009.tif,1482.0,62.01172,91901.36903999999
11-31,images/test-images/SiC-TiB-21_150C_0009.tif,1501.0,62.01172,93079.59172
11-32,images/test-images/SiC-TiB-21_150C_0009.tif,1542.5,62.01172,95653.0781
11-33,images/test-images/SiC-TiB-21_150C_0009.tif,1543.0,62.01172,95684.08395999999
11-34,images/test-images/SiC-TiB-21_150C_0009.tif,1562.0,62.01172,96862.30664
11-35,images/test-images/SiC-TiB-21_150C_0009.tif,1562.5,62.01172,96893.3125
11-36,images/test-images/SiC-TiB-21_150C_0009.tif,1567.5,62.01172,97203.37109999999
11-37,images/test-images/SiC-TiB-21_150C_0009.tif,1595.0,62.01172,98908.69339999999
11-38,images/test-images/SiC-TiB-21_150C_0009.tif,1626.5,62.01172,100862.06258
11-39,images/test-images/SiC-TiB-21_150C_0009.tif,1628.0,62.01172,100955.08016
11-40,images/test-images/SiC-TiB-21_150C_0009.tif,1632.5,62.01172,101234.1329
11-41,images/test-images/SiC-TiB-21_150C_0009.tif,1636.0,62.01172,101451.17392
11-42,images/test-images/SiC-TiB-21_150C_0009.tif,1643.0,62.01172,101885.25596
11-43,images/test-images/SiC-TiB-21_150C_0009.tif,1654.0,62.01172,102567.38488
11-44,images/test-images/SiC-TiB-21_150C_0009.tif,1714.0,62.01172,106288.08808
11-45,images/test-images/SiC-TiB-21_150C_0009.tif,1723.0,62.01172,106846.19356
11-46,images/test-images/SiC-TiB-21_150C_0009.tif,1728.5,62.01172,107187.25802
11-47,images/test-images/SiC-TiB-21_150C_0009.tif,1742.5,62.01172,108055.4221
11-48,images/test-images/SiC-TiB-21_150C_0009.tif,1774.0,62.01172,110008.79127999999
11-49,images/test-images/SiC-TiB-21_150C_0009.tif,1778.5,62.01172,110287.84401999999
11-50,images/test-images/SiC-TiB-21_150C_0009.tif,1781.5,62.01172,110473.87917999999
11-51,images/test-images/SiC-TiB-21_150C_0009.tif,1793.0,62.01172,111187.01396
11-52,images/test-images/SiC-TiB-21_150C_0009.tif,1808.0,62.01172,112117.18976
11-53,images/test-images/SiC-TiB-21_150C_0009.tif,1827.5,62.01172,113326.41829999999
11-54,images/test-images/SiC-TiB-21_150C_0009.tif,1837.5,62.01172,113946.5355
11-55,images/test-images/SiC-TiB-21_150C_0009.tif,1840.0,62.01172,114101.5648
11-56,images/test-images/SiC-TiB-21_150C_0009.tif,1840.5,62.01172,114132.57066
11-57,images/test-images/SiC-TiB-21_150C_0009.tif,1841.5,62.01172,114194.58237999999
11-58,images/test-images/SiC-TiB-21_150C_0009.tif,1883.0,62.01172,116768.06876
11-59,images/test-images/SiC-TiB-21_150C_0009.tif,1922.0,62.01172,119186.52583999999
11-60,images/test-images/SiC-TiB-21_150C_0009.tif,1941.5,62.01172,120395.75438
11-61,images/test-images/SiC-TiB-21_150C_0009.tif,1947.5,62.01172,120767.8247
11-62,images/test-images/SiC-TiB-21_150C_0009.tif,1963.5,62.01172,121760.01221999999
11-63,images/test-images/SiC-TiB-21_150C_0009.tif,2014.0,62.01172,124891.60407999999
11-64,images/test-images/SiC-TiB-21_150C_0009.tif,2016.5,62.01172,125046.63338
11-65,images/test-images/SiC-TiB-21_150C_0009.tif,2028.0,62.01172,125759.76815999999
11-66,images/test-images/SiC-TiB-21_150C_0009.tif,2036.5,62.01172,126286.86778
11-67,images/test-images/SiC-TiB-21_150C_0009.tif,2056.5,62.01172,127527.10217999999
11-68,images/test-images/SiC-TiB-21_150C_0009.tif,2100.0,62.01172,130224.612
11-69,images/test-images/SiC-TiB-21_150C_0009.tif,2101.0,62.01172,130286.62371999999
11-70,images/test-images/SiC-TiB-21_150C_0009.tif,2125.5,62.01172,131805.91086
11-71,images/test-images/SiC-TiB-21_150C_0009.tif,2141.0,62.01172,132767.09252
11-72,images/test-images/SiC-TiB-21_150C_0009.tif,2159.5,62.01172,133914.30934
11-73,images/test-images/SiC-TiB-21_150C_0009.tif,2170.0,62.01172,134565.4324
11-74,images/test-images/SiC-TiB-21_150C_0009.tif,2171.5,62.01172,134658.44998
11-75,images/test-images/SiC-TiB-21_150C_0009.tif,2188.5,62.01172,135712.64922
11-76,images/test-images/SiC-TiB-21_150C_0009.tif,2208.0,62.01172,136921.87776
11-77,images/test-images/SiC-TiB-21_150C_0009.tif,2210.0,62.01172,137045.9012
11-78,images/test-images/SiC-TiB-21_150C_0009.tif,2294.0,62.01172,142254.88568
11-79,images/test-images/SiC-TiB-21_150C_0009.tif,2295.0,62.01172,142316.8974
11-80,images/test-images/SiC-TiB-21_150C_0009.tif,2330.0,62.01172,144487.3076
11-81,images/test-images/SiC-TiB-21_150C_0009.tif,2347.0,62.01172,145541.50684
11-82,images/test-images/SiC-TiB-21_150C_0009.tif,2356.5,62.01172,146130.61818
11-83,images/test-images/SiC-TiB-21_150C_0009.tif,2389.0,62.01172,148145.99907999998
11-84,images/test-images/SiC-TiB-21_150C_0009.tif,2518.0,62.01172,156145.51095999999
11-85,images/test-images/SiC-TiB-21_150C_0009.tif,2539.5,62.01172,157478.76294
11-86,images/test-images/SiC-TiB-21_150C_0009.tif,2547.0,62.01172,157943.85084
11-87,images/test-images/SiC-TiB-21_150C_0009.tif,2626.0,62.01172,162842.77672
11-88,images/test-images/SiC-TiB-21_150C_0009.tif,2637.5,62.01172,163555.9115
11-89,images/test-images/SiC-TiB-21_150C_0009.tif,2649.0,62.01172,164269.04627999998
11-90,images/test-images/SiC-TiB-21_150C_0009.tif,2662.5,62.01172,165106.2045
11-91,images/test-images/SiC-TiB-21_150C_0009.tif,2720.5,62.01172,168702.88426
11-92,images/test-images/SiC-TiB-21_150C_0009.tif,2753.5,62.01172,170749.27102
11-93,images/test-images/SiC-TiB-21_150C_0009.tif,2838.5,62.01172,176020.26721999998
11-94,images/test-images/SiC-TiB-21_150C_0009.tif,2877.0,62.01172,178407.71844
11-95,images/test-images/SiC-TiB-21_150C_0009.tif,2927.0,62.01172,181508.30443999998
11-96,images/test-images/SiC-TiB-21_150C_0009.tif,2934.5,62.01172,181973.39234
11-97,images/test-images/SiC-TiB-21_150C_0009.tif,2942.0,62.01172,182438.48024
11-98,images/test-images/SiC-TiB-21_150C_0009.tif,2949.5,62.01172,182903.56814
11-99,images/test-images/SiC-TiB-21_150C_0009.tif,2955.5,62.01172,183275.63846
12-1,images/test-images/SiC-TiB-21_150C_0008.tif,2200.5,20.67057,45485.589285
12-2,images/test-images/SiC-TiB-21_150C_0008.tif,10457.0,20.67057,216152.15049000003
12-3,images/test-images/SiC-TiB-21_150C_0008.tif,10894.5,20.67057,225195.524865
12-4,images/test-images/SiC-TiB-21_150C_0008.tif,19950.5,20.67057,412388.20678500005
12-5,images/test-images/SiC-TiB-21_150C_0008.tif,21699.5,20.67057,448541.033715
12-6,images/test-images/SiC-TiB-21_150C_0008.tif,23631.0,20.67057,488466.23967000004
12-7,images/test-images/SiC-TiB-21_150C_0008.tif,24874.5,20.67057,514170.09346500004
12-8,images/test-images/SiC-TiB-21_150C_0008.tif,27585.5,20.67057,570208.008735
